arm	seg	side	turn_id	addr	date	tier	reason	rank	in_deg	out_deg	seated	type	title
C	E70	old	9455	S15440/T220	2026-07-30	4	indexed-by-elected	336	1	1	0	measure,research	100-card axis distribution analysis: skew patterns and evidence-starved axes identified
C	E70	old	9058	S15440/T60	2026-07-26	4	indexed-by-elected	337	1	1	0	fix,research	Fixed v7 concurrency/attempt-selection bugs; found stance_other budget competition
C	E70	old	11063	S15440/T695	2026-08-10	4	indexed-by-elected	338	1	0	0	measure	M05 smoke 6/7 collected: mid-tier 能吃/17轮, seasoning-check unverified flagged
C	E70	old	11062	S15440/T694	2026-08-10	4	indexed-by-elected	339	1	0	0	measure	M03/M07 smoke 5/7 collected; M03 flags first non-top verdict for review
C	E70	old	11061	S15440/T693	2026-08-10	4	indexed-by-elected	340	1	0	0	measure	M04 smoke 3/7 collected: 修好了/6轮/965s, opponent-cue check deferred
C	E70	old	11060	S15440/T692	2026-08-10	4	indexed-by-elected	341	1	0	0	measure	M08 smoke 2/7 collected: 利落/4轮/412s, trajectory read deferred
C	E70	old	11055	S15440/T690	2026-08-10	4	indexed-by-elected	342	1	0	0	review	M02/M03 pass re-audit unmodified; group C compile still pending
C	E70	old	11053	S15440/T689	2026-08-10	4	indexed-by-elected	343	1	0	0	fix,implement	Landed SEED_SPEC C3 rule: recurring proactivity needs an oscillating slot value
C	E70	old	10436	S15440/T453	2026-08-06	5	corrector	344	6	2	0	fix,measure	波动 axis fixed via evidence-weighting; 大胆↔谨慎 falsified twice
C	E70	old	9399	S15440/T184	2026-07-29	5	corrector	345	2	1	0	research,fix	Root-caused sol distillation stalls: shared codex credential pool exhausted
C	E70	old	11249	S15440/T764	2026-08-11	5	corrector	346	1	2	0	implement,measure	implement+measure M10V2: meta sidecar, heal counter, first real polarity fork with terra actor
C	E70	old	11184	S15440/T730	2026-08-11	5	corrector	347	1	0	0	implement	implement+SceneDataV2 data side: view snapshots, tool contracts, M10V2 duo pilot, 357 green
C	E70	old	11268	S15440/T770	2026-08-11	5	corrector	348	0	1	0	review	review+engine-batching: merge idea dropped, prompt prefix confirmed stable
C	E70	old	9650	S15440/T290	2026-07-31	5	corrector	349	0	1	0	delegate	Dispatched Codex to diff cc agent-loop/Write/Edit tools against our harness
C	E70	old	11116	S15440/T721	2026-08-10	6	other	350	4	1	0	ops	Dispatched full opposite-pole verification run (11 scenes) to test axis pull
C	E70	old	10433	S15440/T452	2026-08-06	6	other	351	4	1	0	measure	v3 final 54-card matrix: 9/16 fixed, citation 99.5% valid, 理想↔现实 registry-ready
C	E70	old	11090	S15440/T709	2026-08-10	6	other	352	4	0	0	fix,implement	Fixed 54-card eval defect: cards50 whitelist text wrong for v73 pipeline
C	E70	old	10663	S15440/T570	2026-08-08	6	other	353	3	2	0	measure	v6.3 confirms input-alignment fix; 祥子 arc-baseline bug finally corrected
C	E70	old	11106	S15440/T717	2026-08-10	6	other	354	3	1	0	measure	54-card v73 batch 53/54 done: citation-fidelity retries, H/M/L dist checked
C	E70	old	10999	S15440/T672	2026-08-10	6	other	355	3	1	0	review,measure	Codex blind review: luna engine also drops numeric slot in P01, not just P02
C	E70	old	10578	S15440/T507	2026-08-07	6	other	356	3	1	0	implement	Landed dual opponent model: NPC-persona vs actor-card + generalized trigger
C	E70	old	10481	S15440/T482	2026-08-07	6	other	357	3	1	0	measure	v4验证：新纪律生效但直言/守序两轴单极塌缩(30H:2L/2H:23L)
C	E70	old	10416	S15440/T444	2026-08-06	6	other	358	3	1	0	measure,research	2nd audit round (13 cases): 7 refuted, 5 impression-wrong-not-label; pathology taxonomy finalized
C	E70	old	10012	S15440/T350	2026-08-03	6	other	359	3	1	0	research	Explained why rollout verbs bypass Tool abstraction (data vs instruction)
C	E70	old	9525	S15440/T246	2026-07-30	6	other	360	3	1	0	implement	Added in-fiction world clock to replace invisible turn-limit
C	E70	old	10590	S15440/T512	2026-08-07	6	other	361	2	3	0	measure,fix	立希死循环=单轮马尔可夫认知蒸发老病复发，非卡/场景设计问题
C	E70	old	11273	S15440/T773	2026-08-11	6	other	362	2	2	0	measure	measure+bill per-episode cost: engine 80%+, xhigh net cheaper than high
C	E70	old	11242	S15440/T760	2026-08-11	6	other	363	2	2	0	measure	measure+re-smoke verifies repair live but exposes M10V2 construct collapse: both poles identical trajectory
C	E70	old	10532	S15440/T499	2026-08-07	6	other	364	2	2	0	review,measure	v5面孔效度确认：MyGO/Mujica十卡四硬锚全中，4格可商榷
C	E70	old	10411	S15440/T442	2026-08-06	6	other	365	2	2	0	fix,measure	Revised both collapsed axis definitions to v2; both collapses resolved
C	E70	old	9996	S15440/T346	2026-08-03	6	other	366	2	2	0	research	Summarized harness v2 design (4 layers) as blog §5 prep material
C	E70	old	9389	S15440/T178	2026-07-29	6	other	367	2	2	0	implement,research	Implemented v3.1 axis registry into distill_cards_v9.py; added 4th-tier supplement source
C	E70	old	11252	S15440/T765	2026-08-11	6	other	368	2	1	0	review,measure	review+measure M10V2 fork attribution refined; terra vs luna cost near-parity
C	E70	old	11202	S15440/T741	2026-08-11	6	other	369	2	1	0	implement	implement+SceneDataV2 data-side campaign: 7 tickets via 3 workers, 357→420 green, Codex final review dispatched
C	E70	old	11119	S15440/T723	2026-08-10	6	other	370	2	1	0	research	Inspected M13 长崎爽世 trajectory; judgment deferred pending opposite-pole pair
C	E70	old	11093	S15440/T710	2026-08-10	6	other	371	2	1	0	measure	M09/M11/M13 compile completes: construct+tool derivation OK, smoke pending
C	E70	old	11045	S15440/T685	2026-08-10	6	other	372	2	1	0	measure	M01 3-card acceptance matrix closes: pipeline verified selection-to-acceptance
C	E70	old	11026	S15440/T679	2026-08-10	6	other	373	2	1	0	discuss	Clarified: novel/game seed-extraction feasible as production input, not probe design
C	E70	old	10937	S15440/T652	2026-08-09	6	other	374	2	1	0	measure	Found construct-validity caveat: binary slot probes noisy for boundary-preference cards
C	E70	old	10917	S15440/T641	2026-08-09	6	other	375	2	1	0	measure	6-run v4 comparison: engine role favors sol; P02 rule vacuum causes card/teacher confound
C	E70	old	10903	S15440/T635	2026-08-09	6	other	376	2	1	0	delegate	Dispatched P02/P03 v4 smoke runs matching P01 config
C	E70	old	10883	S15440/T631	2026-08-09	6	other	377	2	1	0	measure	v4 smoke trace confirms rendering mechanism works; flags narrate repetition backlog
C	E70	old	10762	S15440/T612	2026-08-08	6	other	378	2	1	0	implement	v2 implementation landed (285 tests green); found spec-level cue-cap doubling bug
C	E70	old	10704	S15440/T589	2026-08-08	6	other	379	2	1	0	implement	Landed AXIS_GLOSS: card projection now inlines axis definitions for actor
C	E70	old	10672	S15440/T576	2026-08-08	6	other	380	2	1	0	measure,delegate	Quantified ~18.5% noise floor; dispatched v7 harness build to subagent
C	E70	old	10643	S15440/T551	2026-08-08	6	other	381	2	1	0	measure	O-family candidates all fail evidence test; keep 守序↔自由 as sole O axis
C	E70	old	10585	S15440/T509	2026-08-07	6	other	382	2	1	0	fix	P01冒烟局揭示缺失终局判据；补criterion后dispatch对极卡验收
C	E70	old	10530	S15440/T498	2026-08-07	6	other	383	2	1	0	ops	Dispatched v5 scoring on 11 MyGO/Mujica cards as face-validity test
C	E70	old	10516	S15440/T492	2026-08-07	6	other	384	2	1	0	delegate	Dispatched subagent audit: is axis omission a scoring miss or true data gap?
C	E70	old	10511	S15440/T489	2026-08-07	6	other	385	2	1	0	implement,measure	Narrowed 坦率↔伪装 to persona-mask only; reclassified 23→~10 valid L cases
C	E70	old	10471	S15440/T477	2026-08-07	6	other	386	2	1	0	implement	Landed 直言↔讨好 rename in v4; rejected 边界↔讨好 alternative
C	E70	old	10421	S15440/T447	2026-08-06	6	other	387	2	1	0	review,research	Codex review found 2 new pathologies: arc-stage-mixing and trigger-less scoring
C	E70	old	10353	S15440/T427	2026-08-05	6	other	388	2	1	0	fix	Landed cross-entity desc discipline fix in update_entity tool
C	E70	old	10343	S15440/T419	2026-08-05	6	other	389	2	1	0	measure,research	Multi-turn fully confirms jar-loop fix; found engine termination is fragile to serial tool-calling
C	E70	old	10342	S15440/T418	2026-08-05	6	other	390	2	1	0	measure,research	Multi-turn confirms jar-loop cause; found idle_limit miscounts waiting as given_up
C	E70	old	10018	S15440/T353	2026-08-03	6	other	391	2	1	0	research	Wrote per-class pseudocode for harness v2's 5 core classes
C	E70	old	10010	S15440/T349	2026-08-03	6	other	392	2	1	0	research	Explained why tool registration rejects schema features executor can't validate
C	E70	old	10002	S15440/T348	2026-08-03	6	other	393	2	1	0	research	Enumerated harness v2's class structure (5 core + tools + dataclasses)
C	E70	old	9998	S15440/T347	2026-08-03	6	other	394	2	1	0	implement	Drafted blog §5 "harness 框架" section as pseudocode, not prose
C	E70	old	9568	S15440/T269	2026-07-30	6	other	395	2	1	0	measure,research,discuss	Batch E validates character-consistency framework; clock now miscalibrated
C	E70	old	9527	S15440/T248	2026-07-30	6	other	396	2	1	0	measure,research	Markov vs multi-turn context cost is near-parity at N08's scale
C	E70	old	9413	S15440/T187	2026-07-29	6	other	397	2	1	0	review,research	5-card smoke batch all PASS; found Codex's fix-to-PASS retry drops axes rather than correcting
C	E70	old	9374	S15440/T169	2026-07-29	6	other	398	2	1	0	research	Codex v3 axis review lands: confirms 4 defects, finds 3 new ones, proposes evidence schema
C	E70	old	9328	S15440/T151	2026-07-29	6	other	399	2	1	0	measure,delegate	萌点 audit finds new axis gap (认知天然↔精明); corroborates v3 split plan
C	E70	old	9315	S15440/T145	2026-07-29	6	other	400	2	1	0	measure,research	v9 distiller live run validates axis M-split; finds 2 new axis-definition bugs
C	E70	old	9244	S15440/T135	2026-07-28	6	other	401	2	1	0	ops	Requested writing harness design doc into a new project directory
C	E70	old	9239	S15440/T134	2026-07-28	6	other	402	2	1	0	measure	v2 axes validated; found whitelist bug and M-rating arc-flattening issue
C	E70	old	8739	S15440/T42	2026-07-24	6	other	403	2	1	0	fix	Fixed input assembly to include dedup'd unclassified hide-template content
C	E70	old	8725	S15440/T36	2026-07-24	6	other	404	2	1	0	implement,measure	Piloted distill_cards_v1.py on two cards, validated schema, found 3 fixes
C	E70	old	10659	S15440/T567	2026-08-08	6	other	405	2	0	0	research	Axis-scoring input loses 15-33% of card text vs full-card pipeline — likely root cause
C	E70	old	10648	S15440/T556	2026-08-08	6	other	406	2	0	0	measure	v6 verdict: 正直↔心机 survives, 感性↔理性 degenerate, 尝新↔守常 half-dead
C	E70	old	10770	S15440/T617	2026-08-08	6	other	407	1	3	0	measure	P01 v2 smoke run passes all 4 checks: control-inversion works end-to-end
C	E70	old	9529	S15440/T250	2026-07-30	6	other	408	1	3	0	measure	Clock probe validates design: achieve rate 33%→100%, turns 13→~8
C	E70	old	11070	S15440/T702	2026-08-10	6	other	409	1	2	0	measure	M03 retest passes: register countdown + slot writes clean across 21 rounds
C	E70	old	10935	S15440/T650	2026-08-09	6	other	410	1	2	0	measure,research	Mirror test confirms luna-specific override; found new defect: opponent action-claims don't land
C	E70	old	10916	S15440/T640	2026-08-09	6	other	411	1	2	0	measure	P01 sol-high clean: no Japanese drift under v4; narrate-repeat confirmed framework-level
C	E70	old	10766	S15440/T615	2026-08-08	6	other	412	1	2	0	implement,delegate	Time-unit/3rd-person fix landed; dispatched codex-defect fix worker; smoke plan set
C	E70	old	10665	S15440/T572	2026-08-08	6	other	413	1	2	0	implement	Dispatched v6.3.1: relaxed personality/speech budget + token/noise tracking
C	E70	old	10664	S15440/T571	2026-08-08	6	other	414	1	2	0	measure	爽世 card sample confirms axis-split design pays off; budget still underused
C	E70	old	10473	S15440/T479	2026-08-07	6	other	415	1	2	0	ops	Dispatched v4 54-card rerun to validate accumulated axis changes
C	E70	old	10460	S15440/T467	2026-08-07	6	other	416	1	2	0	implement	Landed v4 scoring prompt: rule-execution exclusion + majority-face + 高傲↔谦卑 rename
C	E70	old	10419	S15440/T445	2026-08-06	6	other	417	1	2	0	research	Listed full current axis scoring prompts + 5 confirmed-unwritten patches
C	E70	old	10347	S15440/T422	2026-08-05	6	other	418	1	2	0	measure	First-ever achieved episode validates idle-fix + 30-turn deadline
C	E70	old	9619	S15440/T285	2026-07-31	6	other	419	1	2	0	delegate	Dispatched N08 rollout worker on 乐奈 card to test wake-fix + 克制↔随心 axis
C	E70	old	9418	S15440/T191	2026-07-29	6	other	420	1	2	0	measure,research	Sol quota recovered; 英梨梨 card sol-produced, PASS on first attempt
C	E70	old	9417	S15440/T190	2026-07-29	6	other	421	1	2	0	measure,research	Axis-level audit of 5-card smoke batch: teacher depth gap is systemic, 秩序↔自由 zero-coverage
C	E70	old	9395	S15440/T181	2026-07-29	6	other	422	1	2	0	measure	丰川祥子 smoke card passes: clean transition splits, bidirectional new axes, no over-M
C	E70	old	8731	S15440/T40	2026-07-24	6	other	423	1	2	0	review	Codex review cross-verified: faithfulness clean, but 4 fixes needed for scale
C	E70	old	11262	S15440/T767	2026-08-11	6	other	424	1	1	0	implement	implement+verify effort injection: adaptive+output_config replaces budget_tokens path
C	E70	old	11260	S15440/T766	2026-08-11	6	other	425	1	1	0	research	research+audit effort config: none sent; ThinkingClient injects below audit layer
C	E70	old	11241	S15440/T759	2026-08-11	6	other	426	1	1	0	ops	ops+repair round landed 679 green, re-smoke launched with 乐奈 (天然 counter-card, kills two birds)
C	E70	old	11240	S15440/T758	2026-08-11	6	other	427	1	1	0	review,ops	ops+Codex wiring verdict NO-GO (7 Major), repair round launched folding W1+W2+all fixes
C	E70	old	11238	S15440/T756	2026-08-11	6	other	428	1	1	0	review,ops	ops+ticket 07 reconciliation clean (619=429+190, pure-append proof), W2 registered, Codex wiring final review dispatched
C	E70	old	11236	S15440/T754	2026-08-11	6	other	429	1	1	0	measure	measure+M10V2 live smoke: 3-item checklist all pass, 4 batches vs v1's 13, ticket 07 verifier launched
C	E70	old	11235	S15440/T753	2026-08-11	6	other	430	1	1	0	review,ops	ops+ticket 05 verified 619 green, M10V2 live smoke launched (祥子×luna×terra)
C	E70	old	11234	S15440/T752	2026-08-11	6	other	431	1	1	0	review,ops	ops+ticket 02 verified (engine system 4795 chars all probes present), 05 integration launched with 5 handoff pins
C	E70	old	11230	S15440/T750	2026-08-11	6	other	432	1	1	0	review,ops	ops+ticket 01 verified (SceneState works end-to-end), launched 02 opus + 04 sonnet in parallel
C	E70	old	11224	S15440/T748	2026-08-11	6	other	433	1	1	0	ops	ops+published 7 wiring tickets, launched 01+03 in parallel background (sonnet×2)
C	E70	old	11208	S15440/T742	2026-08-11	6	other	434	1	1	0	fix	fix+Codex final-review round: 8 confirmed defects sealed, 429 green, data side ready pending user call on stray files
C	E70	old	11117	S15440/T722	2026-08-10	6	other	435	1	1	0	review	Audited pole-verification coverage: M02-M08's 7 scenes have single-pole evidence only
C	E70	old	11094	S15440/T711	2026-08-10	6	other	436	1	1	0	implement,fix	Registered M09-M13 in run_episode.py SCENE_MAP; library expands 11→13 (soon 16 with M10/M12)
C	E70	old	11087	S15440/T708	2026-08-10	6	other	437	1	1	0	measure	Batch2 mining: targeted-axis yield 4% vs 18% baseline; 5 SPEC gate fixes proposed
C	E70	old	11081	S15440/T707	2026-08-10	6	other	438	1	1	0	delegate	Dispatched seed-mining batch 2: 5 more axes not yet covered by library
C	E70	old	11076	S15440/T705	2026-08-10	6	other	439	1	1	0	discuss	Selected 30-name famous-character shortlist from games roster hits
C	E70	old	11069	S15440/T701	2026-08-10	6	other	440	1	1	0	ops	Dispatched M03 retest re-run (gpt-5.6 terra engine, background)
C	E70	old	11065	S15440/T697	2026-08-10	6	other	441	1	1	0	measure	M03 retest killed externally at batch 1; incidentally confirms opponent world-verb path fires live
C	E70	old	11038	S15440/T681	2026-08-10	6	other	442	1	1	0	measure	M01 pilot validates construct; luna engine bookkeeping defect recurs 3rd time
C	E70	old	10934	S15440/T649	2026-08-09	6	other	443	1	1	0	measure	P02 乐奈-luna clean card-compliance run; sol mirror-half still pending
C	E70	old	10932	S15440/T648	2026-08-09	6	other	444	1	1	0	delegate	Dispatched 6-run mirror test (要乐奈 card) to generalize luna/sol axis-override finding
C	E70	old	10913	S15440/T638	2026-08-09	6	other	445	1	1	0	delegate	Dispatched sol-high P01/P02/P03 comparison runs vs luna baseline
C	E70	old	10911	S15440/T637	2026-08-09	6	other	446	1	1	0	research	Found judgment-discipline defect: engine ignores compound overtime condition on P02
